target_index,transform,representation,metric,bp,msp,difference_bp_minus_msp,relative_improvement_percent,msp_win
26,scale_0.90,layer3_flat,bp_eq2_uniform,0.346440851688385,0.2713693380355835,0.07507151365280151,21.669359513095124,1.0
27,scale_0.90,layer3_flat,bp_eq2_uniform,0.32459792494773865,0.23684236407279968,0.08775556087493896,27.035157692027006,1.0
28,scale_0.90,layer3_flat,bp_eq2_uniform,0.32321155071258545,0.278062105178833,0.04514944553375244,13.969007429985606,1.0
29,scale_0.90,layer3_flat,bp_eq2_uniform,0.3494492471218109,0.2559563219547272,0.09349292516708374,26.754364456886773,1.0
30,scale_0.90,layer3_flat,bp_eq2_uniform,0.33777865767478943,0.2752504050731659,0.06252825260162354,18.511605508729364,1.0
31,scale_0.90,layer3_flat,bp_eq2_uniform,0.34158146381378174,0.2697692811489105,0.07181218266487122,21.02344250852279,1.0
32,scale_0.90,layer3_flat,bp_eq2_uniform,0.3368479311466217,0.2954234778881073,0.041424453258514404,12.297671865575559,1.0
33,scale_0.90,layer3_flat,bp_eq2_uniform,0.3209228217601776,0.27149441838264465,0.04942840337753296,15.401959607072223,1.0
2,scale_0.90,layer3_flat,full_normalized_distance,0.7705624250389829,0.6966459582147003,0.07391646682428255,9.592534546496628,1.0
3,scale_0.90,layer3_flat,full_normalized_distance,0.8100611690689549,0.7251592231069786,0.08490194596197631,10.480930231411252,1.0
4,scale_0.90,layer3_flat,full_normalized_distance,0.7972866939618533,0.7248306142312024,0.07245607973065082,9.087832555001434,1.0
5,scale_0.90,layer3_flat,full_normalized_distance,0.8039574135086981,0.664889325777369,0.13906808773132906,17.297942079322773,1.0
6,scale_0.90,layer3_flat,full_normalized_distance,0.743355003420253,0.6523942756502268,0.09096072777002617,12.236512480764121,1.0
7,scale_0.90,layer3_flat,full_normalized_distance,0.8091340033921477,0.6915907748268975,0.11754322856525024,14.527041018215312,1.0
8,scale_0.90,layer3_flat,full_normalized_distance,0.7884997636822508,0.6859916700380128,0.10250809364423807,13.000396241769417,1.0
9,scale_0.90,layer3_flat,full_normalized_distance,0.8871215376026472,0.779944511665125,0.10717702593752221,12.08143657824339,1.0
10,scale_0.90,layer3_flat,full_normalized_distance,0.8275614926519544,0.7233112150830365,0.10425027756891792,12.597284732850207,1.0
11,scale_0.90,layer3_flat,full_normalized_distance,0.7156079485998204,0.618207860663614,0.09740008793620636,13.61081694615692,1.0
12,scale_0.90,layer3_flat,full_normalized_distance,0.8069874754386412,0.7151329831186357,0.09185449232000553,11.382393793653842,1.0
13,scale_0.90,layer3_flat,full_normalized_distance,0.8249213311227631,0.7674680829944801,0.05745324812828301,6.964694203023741,1.0
14,scale_0.90,layer3_flat,full_normalized_distance,0.8293936386831231,0.7606376997327106,0.06875593895041254,8.289904304004246,1.0
15,scale_0.90,layer3_flat,full_normalized_distance,0.8119275203687916,0.6628941299264893,0.14903339044230224,18.35550424185956,1.0
16,scale_0.90,layer3_flat,full_normalized_distance,0.777006986888564,0.6849508493081392,0.09205613758042475,11.847530219636068,1.0
17,scale_0.90,layer3_flat,full_normalized_distance,0.793487942607015,0.7266328839081566,0.06685505869885844,8.425466236969022,1.0
18,scale_0.90,layer3_flat,full_normalized_distance,0.8257835684087828,0.7359469613602976,0.08983660704848517,10.878953091968658,1.0
19,scale_0.90,layer3_flat,full_normalized_distance,0.8350463109679497,0.7210785836291463,0.11396772733880334,13.648072668755386,1.0
20,scale_0.90,layer3_flat,full_normalized_distance,0.7887901742682044,0.6855418756634174,0.10324829860478701,13.089450397939368,1.0
21,scale_0.90,layer3_flat,full_normalized_distance,0.8242960527517357,0.7502011188420429,0.0740949339096928,8.98887404134144,1.0
22,scale_0.90,layer3_flat,full_normalized_distance,0.7574441152045004,0.7084532290320813,0.04899088617241909,6.46792089197597,1.0
23,scale_0.90,layer3_flat,full_normalized_distance,0.8034783324552677,0.7063916933500131,0.09708663910525461,12.083292751461835,1.0
24,scale_0.90,layer3_flat,full_normalized_distance,0.8376239272137643,0.7136920761147431,0.12393185109902127,14.795643614326398,1.0
25,scale_0.90,layer3_flat,full_normalized_distance,0.8126460090905824,0.7084159569142353,0.10423005217634707,12.82600923529555,1.0
26,scale_0.90,layer3_flat,full_normalized_distance,0.832395160591873,0.7367079991904303,0.09568716140144273,11.495400974374911,1.0
27,scale_0.90,layer3_flat,full_normalized_distance,0.8057269077643351,0.6882475776532739,0.11747933011106115,14.580539507720719,1.0
28,scale_0.90,layer3_flat,full_normalized_distance,0.8040044162970568,0.7457373601729137,0.05826705612414307,7.247106476408032,1.0
29,scale_0.90,layer3_flat,full_normalized_distance,0.8360014917711701,0.715480708272036,0.12052078349913409,14.416335937828542,1.0
30,scale_0.90,layer3_flat,full_normalized_distance,0.8219229375979106,0.7419574180142225,0.07996551958368803,9.729077499320299,1.0
31,scale_0.90,layer3_flat,full_normalized_distance,0.8265367067635675,0.7345328871451714,0.0920038196183961,11.131244246675989,1.0
32,scale_0.90,layer3_flat,full_normalized_distance,0.8207897795984325,0.768665698321588,0.052124081276844425,6.350478840304564,1.0
33,scale_0.90,layer3_flat,full_normalized_distance,0.8011526967565891,0.736877762430981,0.06427493432560805,8.02280696123728,1.0
2,scale_0.90,layer3_flat,cp_eq1_optimized,0.20099633932113647,0.13551202416419983,0.06548431515693665,32.57985462709599,1.0
3,scale_0.90,layer3_flat,cp_eq1_optimized,0.20645597577095032,0.15850596129894257,0.04795001447200775,23.22529744790384,1.0
4,scale_0.90,layer3_flat,cp_eq1_optimized,0.20160019397735596,0.14670144021511078,0.05489875376224518,27.231498481662758,1.0
5,scale_0.90,layer3_flat,cp_eq1_optimized,0.21071091294288635,0.13138557970523834,0.07932533323764801,37.64652344265285,1.0
6,scale_0.90,layer3_flat,cp_eq1_optimized,0.14113889634609222,0.12432008981704712,0.016818806529045105,11.916492876410118,1.0
7,scale_0.90,layer3_flat,cp_eq1_optimized,0.1875404715538025,0.14742305874824524,0.04011741280555725,21.391336212906058,1.0
8,scale_0.90,layer3_flat,cp_eq1_optimized,0.15179871022701263,0.1189756914973259,0.03282301872968674,21.622725700623008,1.0
9,scale_0.90,layer3_flat,cp_eq1_optimized,0.23455460369586945,0.1635182946920395,0.07103630900382996,30.285617030836416,1.0
10,scale_0.90,layer3_flat,cp_eq1_optimized,0.17221106588840485,0.11282683908939362,0.05938422679901123,34.48339773772041,1.0
11,scale_0.90,layer3_flat,cp_eq1_optimized,0.18625201284885406,0.10285929590463638,0.08339271694421768,44.77412923931416,1.0
12,scale_0.90,layer3_flat,cp_eq1_optimized,0.21861334145069122,0.19407415390014648,0.02453918755054474,11.224926798883116,1.0
13,scale_0.90,layer3_flat,cp_eq1_optimized,0.2025173008441925,0.15726812183856964,0.045249179005622864,22.343364649231656,1.0
14,scale_0.90,layer3_flat,cp_eq1_optimized,0.2346464842557907,0.1609157770872116,0.0737307071685791,31.422037880563437,1.0
15,scale_0.90,layer3_flat,cp_eq1_optimized,0.24657480418682098,0.1527736783027649,0.09380112588405609,38.04165076517951,1.0
16,scale_0.90,layer3_flat,cp_eq1_optimized,0.1824887990951538,0.10159245133399963,0.08089634776115417,44.32948661058901,1.0
17,scale_0.90,layer3_flat,cp_eq1_optimized,0.17408141493797302,0.14408695697784424,0.029994457960128784,17.23013221752811,1.0
18,scale_0.90,layer3_flat,cp_eq1_optimized,0.19069276750087738,0.17247216403484344,0.018220603466033936,9.554952557838646,1.0
19,scale_0.90,layer3_flat,cp_eq1_optimized,0.22085317969322205,0.1326116919517517,0.08824148774147034,39.954818791218386,1.0
20,scale_0.90,layer3_flat,cp_eq1_optimized,0.21703940629959106,0.13003456592559814,0.08700484037399292,40.08711683144517,1.0
21,scale_0.90,layer3_flat,cp_eq1_optimized,0.19905877113342285,0.1744418442249298,0.024616926908493042,12.366662754021233,1.0
22,scale_0.90,layer3_flat,cp_eq1_optimized,0.18549785017967224,0.154987171292305,0.03051067888736725,16.447995951247027,1.0
23,scale_0.90,layer3_flat,cp_eq1_optimized,0.18197692930698395,0.1401541829109192,0.04182274639606476,22.982444288463906,1.0
24,scale_0.90,layer3_flat,cp_eq1_optimized,0.19174906611442566,0.13035999238491058,0.061389073729515076,32.01531823501095,1.0
25,scale_0.90,layer3_flat,cp_eq1_optimized,0.2368568331003189,0.15432050824165344,0.08253632485866547,34.84650359373815,1.0
26,scale_0.90,layer3_flat,cp_eq1_optimized,0.2273644655942917,0.17275629937648773,0.054608166217803955,24.017898344328962,1.0
27,scale_0.90,layer3_flat,cp_eq1_optimized,0.15545685589313507,0.1305893063545227,0.024867549538612366,15.996431547249982,1.0
28,scale_0.90,layer3_flat,cp_eq1_optimized,0.14082929491996765,0.11764898896217346,0.02318030595779419,16.459860834212655,1.0
29,scale_0.90,layer3_flat,cp_eq1_optimized,0.21665504574775696,0.15259040892124176,0.0640646368265152,29.569879900608207,1.0
30,scale_0.90,layer3_flat,cp_eq1_optimized,0.22568197548389435,0.15787476301193237,0.06780721247196198,30.04547098910898,1.0
31,scale_0.90,layer3_flat,cp_eq1_optimized,0.17044462263584137,0.14712558686733246,0.02331903576850891,13.681297425377698,1.0
32,scale_0.90,layer3_flat,cp_eq1_optimized,0.21096171438694,0.1902972012758255,0.020664513111114502,9.795385466537441,1.0
33,scale_0.90,layer3_flat,cp_eq1_optimized,0.20674316585063934,0.17766861617565155,0.029074549674987793,14.063124918891846,1.0
2,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5504433512687683,0.39164602756500244,0.15879732370376587,28.848985701698567,1.0
3,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5001610517501831,0.4146926999092102,0.0854683518409729,17.08816621000932,1.0
4,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5429970026016235,0.4293424189090729,0.11365458369255066,20.93097809892064,1.0
5,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5700678825378418,0.3573152720928192,0.21275261044502258,37.32057478795547,1.0
6,scale_0.90,layer4_pooled,bp_eq2_uniform,0.4826052188873291,0.33372732996940613,0.14887788891792297,30.84879381554556,1.0
7,scale_0.90,layer4_pooled,bp_eq2_uniform,0.6005474328994751,0.39031755924224854,0.21022987365722656,35.0063728758069,1.0
8,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5568666458129883,0.36803415417671204,0.18883249163627625,33.909822586025825,1.0
9,scale_0.90,layer4_pooled,bp_eq2_uniform,0.6673659682273865,0.49012184143066406,0.1772441267967224,26.558760145837375,1.0
10,scale_0.90,layer4_pooled,bp_eq2_uniform,0.4542086720466614,0.3431512117385864,0.11105746030807495,24.4507573594767,1.0
11,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5585416555404663,0.39559492468833923,0.16294673085212708,29.17360401600877,1.0
12,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5776350498199463,0.38915738463401794,0.18847766518592834,32.629194721537786,1.0
13,scale_0.90,layer4_pooled,bp_eq2_uniform,0.49808573722839355,0.4282780587673187,0.06980767846107483,14.015193217412865,1.0
14,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5809923410415649,0.456449419260025,0.12454292178153992,21.436241579028938,1.0
15,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5343296527862549,0.30117398500442505,0.23315566778182983,43.63517288730026,1.0
16,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5097097754478455,0.3732840120792389,0.13642576336860657,26.76538099518915,1.0
17,scale_0.90,layer4_pooled,bp_eq2_uniform,0.49195408821105957,0.410946249961853,0.08100783824920654,16.466544376858124,1.0
18,scale_0.90,layer4_pooled,bp_eq2_uniform,0.4816288352012634,0.3903966546058655,0.09123218059539795,18.942424939545898,1.0
19,scale_0.90,layer4_pooled,bp_eq2_uniform,0.797431468963623,0.583125650882721,0.2143058180809021,26.874512283689356,1.0
20,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5836793184280396,0.4172409474849701,0.16643837094306946,28.51537919675393,1.0
21,scale_0.90,layer4_pooled,bp_eq2_uniform,0.43906503915786743,0.35375186800956726,0.08531317114830017,19.430645471508655,1.0
22,scale_0.90,layer4_pooled,bp_eq2_uniform,0.7326502799987793,0.635983943939209,0.09666633605957031,13.194062528659572,1.0
23,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5497545599937439,0.4309842586517334,0.1187703013420105,21.604241235060613,1.0
24,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5112411975860596,0.3412210941314697,0.17002010345458984,33.25633854568949,1.0
25,scale_0.90,layer4_pooled,bp_eq2_uniform,0.49626675248146057,0.3071647882461548,0.1891019642353058,38.10490291549184,1.0
26,scale_0.90,layer4_pooled,bp_eq2_uniform,0.6173916459083557,0.438055157661438,0.17933648824691772,29.04744329391972,1.0
27,scale_0.90,layer4_pooled,bp_eq2_uniform,0.6018539667129517,0.44056057929992676,0.1612933874130249,26.799422506703227,1.0
28,scale_0.90,layer4_pooled,bp_eq2_uniform,0.43135520815849304,0.37319743633270264,0.058157771825790405,13.482570912714388,1.0
29,scale_0.90,layer4_pooled,bp_eq2_uniform,0.6692773103713989,0.4553500711917877,0.2139272391796112,31.963916281664762,1.0
30,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5162128806114197,0.4272783398628235,0.08893454074859619,17.228268431250086,1.0
31,scale_0.90,layer4_pooled,bp_eq2_uniform,0.48224517703056335,0.373668372631073,0.10857680439949036,22.51485542433614,1.0
32,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5170178413391113,0.46091288328170776,0.056104958057403564,10.851648351627363,1.0
33,scale_0.90,layer4_pooled,bp_eq2_uniform,0.5234364867210388,0.4255202114582062,0.09791627526283264,18.706429098212492,1.0
2,scale_0.90,layer4_pooled,full_normalized_distance,1.049231481865435,0.8850378834434178,0.16419359842201708,15.648939367501612,1.0
3,scale_0.90,layer4_pooled,full_normalized_distance,1.0001610387834383,0.9107059897784907,0.0894550490049476,8.944064559210208,1.0
4,scale_0.90,layer4_pooled,full_normalized_distance,1.0421103613357114,0.9266524903210187,0.11545787101469274,11.079236451175412,1.0
5,scale_0.90,layer4_pooled,full_normalized_distance,1.0677714011321353,0.8453582342330608,0.22241316689907453,20.829661354766223,1.0
6,scale_0.90,layer4_pooled,full_normalized_distance,0.9824512393878172,0.8169789837803738,0.16547225560744339,16.842795751408858,1.0
7,scale_0.90,layer4_pooled,full_normalized_distance,1.0959447366537012,0.8835355785051879,0.21240915814851324,19.381374903708934,1.0
8,scale_0.90,layer4_pooled,full_normalized_distance,1.0553356298476693,0.8579442338249171,0.19739139602275213,18.704134536901517,1.0
9,scale_0.90,layer4_pooled,full_normalized_distance,1.1553059925642093,0.9900725644422878,0.16523342812192154,14.302135467595198,1.0
10,scale_0.90,layer4_pooled,full_normalized_distance,0.9531093033295409,0.8284337170088943,0.12467558632064657,13.08093267844315,1.0
11,scale_0.90,layer4_pooled,full_normalized_distance,1.05692162012182,0.8894885324593446,0.16743308766247533,15.841580347558669,1.0
12,scale_0.90,layer4_pooled,full_normalized_distance,1.0748349173895928,0.8822214967161228,0.19261342067346998,17.920279436128016,1.0
13,scale_0.90,layer4_pooled,full_normalized_distance,0.9980839015116851,0.925503169921442,0.07258073159024314,7.2720070407147706,1.0
14,scale_0.90,layer4_pooled,full_normalized_distance,1.0779539331915486,0.9554573975432133,0.12249653564833529,11.363800611176437,1.0
15,scale_0.90,layer4_pooled,full_normalized_distance,1.033759791040699,0.7761107975082231,0.25764899353247595,24.923487619193253,1.0
16,scale_0.90,layer4_pooled,full_normalized_distance,1.0096630878147874,0.8640416796419474,0.14562140817283997,14.422772301982828,1.0
17,scale_0.90,layer4_pooled,full_normalized_distance,0.9919214567807872,0.906582869860062,0.08533858692072527,8.60336131830435,1.0
18,scale_0.90,layer4_pooled,full_normalized_distance,0.9814569121477147,0.883625095394948,0.09783181675276664,9.968019537259392,1.0
19,scale_0.90,layer4_pooled,full_normalized_distance,1.2628788294714763,1.0799311560305322,0.1829476734409441,14.486557947714122,1.0
20,scale_0.90,layer4_pooled,full_normalized_distance,1.0804437222067973,0.9134998056759182,0.16694391653087914,15.451421772319902,1.0
21,scale_0.90,layer4_pooled,full_normalized_distance,0.9370859503352587,0.8411324128929609,0.09595353744229773,10.239566328773396,1.0
22,scale_0.90,layer4_pooled,full_normalized_distance,1.2104959975140597,1.1278155380550572,0.08268045945900249,6.830295980220608,1.0
23,scale_0.90,layer4_pooled,full_normalized_distance,1.0485748041925707,0.928422596290863,0.12015220790170766,11.458620541060332,1.0
24,scale_0.90,layer4_pooled,full_normalized_distance,1.0111787157432257,0.8261005920969549,0.18507812364627085,18.303206027240563,1.0
25,scale_0.90,layer4_pooled,full_normalized_distance,0.9962597577755117,0.783791794096053,0.21246796367945864,21.32656287890743,1.0
26,scale_0.90,layer4_pooled,full_normalized_distance,1.1112080326458729,0.936007647042948,0.17520038560292484,15.766659388305662,1.0
27,scale_0.90,layer4_pooled,full_normalized_distance,1.0971362419617279,0.938680541291793,0.15845570066993486,14.442663965458353,1.0
28,scale_0.90,layer4_pooled,full_normalized_distance,0.9288220584789026,0.8639414752547798,0.06488058322412282,6.985254347889357,1.0
29,scale_0.90,layer4_pooled,full_normalized_distance,1.1569592130852313,0.9543061051798712,0.20265310790536006,17.516011421420416,1.0
30,scale_0.90,layer4_pooled,full_normalized_distance,1.0160835404743251,0.9244223492136303,0.09166119126069483,9.021029040369614,1.0
31,scale_0.90,layer4_pooled,full_normalized_distance,0.9820846980078279,0.8644864054813968,0.11759829252643117,11.974353410134702,1.0
32,scale_0.90,layer4_pooled,full_normalized_distance,1.0168754509172806,0.9601175795512836,0.05675787136599697,5.581595200743833,1.0
33,scale_0.90,layer4_pooled,full_normalized_distance,1.0231681061497557,0.9225185217199774,0.10064958442977834,9.837052564942676,1.0
2,scale_0.90,layer4_pooled,cp_eq1_optimized,0.07628434151411057,0.041068896651268005,0.03521544486284256,46.16339888818075,1.0
3,scale_0.90,layer4_pooled,cp_eq1_optimized,0.0595560260117054,0.0830339789390564,-0.023477952927350998,-39.4216244756531,0.0
4,scale_0.90,layer4_pooled,cp_eq1_optimized,0.0590636245906353,0.028867656365036964,0.030195968225598335,51.12447540152276,1.0
5,scale_0.90,layer4_pooled,cp_eq1_optimized,0.048389241099357605,0.01966175064444542,0.028727490454912186,59.36751600491599,1.0
6,scale_0.90,layer4_pooled,cp_eq1_optimized,0.09058395028114319,0.08006612956523895,0.010517820715904236,11.611130540392885,1.0
7,scale_0.90,layer4_pooled,cp_eq1_optimized,0.026813020929694176,0.02014729380607605,0.006665727123618126,24.860037743779714,1.0
8,scale_0.90,layer4_pooled,cp_eq1_optimized,0.061845120042562485,0.033342812210321426,0.02850230783224106,46.08659149204431,1.0
9,scale_0.90,layer4_pooled,cp_eq1_optimized,0.07358736544847488,0.02252754382789135,0.051059821620583534,69.38666890533162,1.0
10,scale_0.90,layer4_pooled,cp_eq1_optimized,0.099205382168293,0.02829868718981743,0.07090669497847557,71.47464525409922,1.0
11,scale_0.90,layer4_pooled,cp_eq1_optimized,0.11340998858213425,0.07399274408817291,0.039417244493961334,34.75641342214478,1.0
12,scale_0.90,layer4_pooled,cp_eq1_optimized,0.08681206405162811,0.05376674234867096,0.03304532170295715,38.06535654183279,1.0
13,scale_0.90,layer4_pooled,cp_eq1_optimized,0.05693056806921959,0.03039691038429737,0.02653365768492222,46.60704887433222,1.0
14,scale_0.90,layer4_pooled,cp_eq1_optimized,0.046282894909381866,0.028202135115861893,0.018080759793519974,39.065749514005056,1.0
15,scale_0.90,layer4_pooled,cp_eq1_optimized,0.12152569741010666,0.05881422013044357,0.06271147727966309,51.603470389902625,1.0
16,scale_0.90,layer4_pooled,cp_eq1_optimized,0.07555606961250305,0.031529199331998825,0.04402687028050423,58.27046126898577,1.0
17,scale_0.90,layer4_pooled,cp_eq1_optimized,0.17116256058216095,0.09285806864500046,0.07830449193716049,45.7486097838058,1.0
18,scale_0.90,layer4_pooled,cp_eq1_optimized,0.09524289518594742,0.10093800723552704,-0.00569511204957962,-5.979566285129169,0.0
19,scale_0.90,layer4_pooled,cp_eq1_optimized,0.17505529522895813,0.07033879309892654,0.10471650213003159,59.81910001206916,1.0
20,scale_0.90,layer4_pooled,cp_eq1_optimized,0.08397869765758514,0.07550539076328278,0.008473306894302368,10.089828885833098,1.0
21,scale_0.90,layer4_pooled,cp_eq1_optimized,0.10337086766958237,0.05768778175115585,0.045683085918426514,44.193385378177645,1.0
22,scale_0.90,layer4_pooled,cp_eq1_optimized,0.05951832979917526,0.11129389703273773,-0.05177556723356247,-86.99096128435043,0.0
23,scale_0.90,layer4_pooled,cp_eq1_optimized,0.05554261431097984,0.027809083461761475,0.02773353084921837,49.93198680465532,1.0
24,scale_0.90,layer4_pooled,cp_eq1_optimized,0.07488857954740524,0.03905705735087395,0.035831522196531296,47.84644389385314,1.0
25,scale_0.90,layer4_pooled,cp_eq1_optimized,0.11964830011129379,0.07325100153684616,0.04639729857444763,38.778067495235845,1.0
26,scale_0.90,layer4_pooled,cp_eq1_optimized,0.13156497478485107,0.10518916696310043,0.02637580782175064,20.047742846971747,1.0
27,scale_0.90,layer4_pooled,cp_eq1_optimized,0.022470956668257713,0.03176426514983177,-0.009293308481574059,-41.35697744586077,0.0
28,scale_0.90,layer4_pooled,cp_eq1_optimized,0.04619204252958298,0.030176781117916107,0.01601526141166687,34.67103971655602,1.0
29,scale_0.90,layer4_pooled,cp_eq1_optimized,0.1950966715812683,0.0969538539648056,0.09814281761646271,50.304711413325094,1.0
30,scale_0.90,layer4_pooled,cp_eq1_optimized,0.030915692448616028,0.02696489542722702,0.003950797021389008,12.779260978312898,1.0
31,scale_0.90,layer4_pooled,cp_eq1_optimized,0.017490431666374207,0.04702611267566681,-0.029535681009292603,-168.86765044448282,0.0
32,scale_0.90,layer4_pooled,cp_eq1_optimized,0.1145087257027626,0.21122831106185913,-0.09671958535909653,-84.4648167767694,0.0
33,scale_0.90,layer4_pooled,cp_eq1_optimized,0.09141584485769272,0.12425769120454788,-0.032841846346855164,-35.92577019620711,0.0
2,scale_1.10,concat,bp_eq2_uniform,0.35775941610336304,0.26753273606300354,0.0902266800403595,25.219931601755302,1.0
3,scale_1.10,concat,bp_eq2_uniform,0.37112390995025635,0.27384209632873535,0.097281813621521,26.212758330310233,1.0
4,scale_1.10,concat,bp_eq2_uniform,0.3287050724029541,0.2587639093399048,0.06994116306304932,21.277786360746155,1.0
5,scale_1.10,concat,bp_eq2_uniform,0.36051321029663086,0.24481919407844543,0.11569401621818542,32.091477625097646,1.0
6,scale_1.10,concat,bp_eq2_uniform,0.34137335419654846,0.2594166398048401,0.08195671439170837,24.00794127132754,1.0
7,scale_1.10,concat,bp_eq2_uniform,0.3939444124698639,0.27209147810935974,0.12185293436050415,30.931504675045083,1.0
8,scale_1.10,concat,bp_eq2_uniform,0.23924089968204498,0.20971715450286865,0.02952374517917633,12.340592774183033,1.0
9,scale_1.10,concat,bp_eq2_uniform,0.38836869597435,0.283146470785141,0.10522222518920898,27.093384786061005,1.0
10,scale_1.10,concat,bp_eq2_uniform,0.39023447036743164,0.2836258113384247,0.10660865902900696,27.319129170817394,1.0
11,scale_1.10,concat,bp_eq2_uniform,0.260774701833725,0.21067988872528076,0.050094813108444214,19.209997271972167,1.0
12,scale_1.10,concat,bp_eq2_uniform,0.34397435188293457,0.25550577044487,0.08846858143806458,25.719528492030143,1.0
13,scale_1.10,concat,bp_eq2_uniform,0.39167168736457825,0.3125229477882385,0.07914873957633972,20.20792978647546,1.0
14,scale_1.10,concat,bp_eq2_uniform,0.360810250043869,0.28285250067710876,0.07795774936676025,21.60630119489835,1.0
15,scale_1.10,concat,bp_eq2_uniform,0.273453950881958,0.19280114769935608,0.08065280318260193,29.494107846012593,1.0
16,scale_1.10,concat,bp_eq2_uniform,0.3324122726917267,0.23160254955291748,0.1008097231388092,30.326715172756305,1.0
17,scale_1.10,concat,bp_eq2_uniform,0.3678724467754364,0.2867167890071869,0.08115565776824951,22.06081441526646,1.0
18,scale_1.10,concat,bp_eq2_uniform,0.38876989483833313,0.2744799554347992,0.11428993940353394,29.397836849164086,1.0
19,scale_1.10,concat,bp_eq2_uniform,0.36485555768013,0.2393454909324646,0.1255100667476654,34.39993282419901,1.0
20,scale_1.10,concat,bp_eq2_uniform,0.30087897181510925,0.22067727148532867,0.08020170032978058,26.655801116868393,1.0
21,scale_1.10,concat,bp_eq2_uniform,0.34241586923599243,0.2631427049636841,0.07927316427230835,23.151136204333426,1.0
22,scale_1.10,concat,bp_eq2_uniform,0.2685888111591339,0.20770205557346344,0.06088675558567047,22.669133283206463,1.0
23,scale_1.10,concat,bp_eq2_uniform,0.40194186568260193,0.3158549666404724,0.08608689904212952,21.417748782082548,1.0
24,scale_1.10,concat,bp_eq2_uniform,0.35026365518569946,0.24211819469928741,0.10814546048641205,30.875444507300582,1.0
25,scale_1.10,concat,bp_eq2_uniform,0.2749045491218567,0.17024444043636322,0.10466010868549347,38.07143571084383,1.0
26,scale_1.10,concat,bp_eq2_uniform,0.2993778586387634,0.18662863969802856,0.11274921894073486,37.66117489550361,1.0
27,scale_1.10,concat,bp_eq2_uniform,0.3848869800567627,0.28970757126808167,0.09517940878868103,24.7291838176487,1.0
28,scale_1.10,concat,bp_eq2_uniform,0.37198707461357117,0.29049769043922424,0.08148938417434692,21.906509590092863,1.0
29,scale_1.10,concat,bp_eq2_uniform,0.4176856577396393,0.27065929770469666,0.14702636003494263,35.200241451967266,1.0
30,scale_1.10,concat,bp_eq2_uniform,0.3598857522010803,0.27875056862831116,0.08113518357276917,22.54470566737267,1.0
31,scale_1.10,concat,bp_eq2_uniform,0.40245917439460754,0.2902979552745819,0.11216121912002563,27.868968147754014,1.0
32,scale_1.10,concat,bp_eq2_uniform,0.3280123174190521,0.24949194490909576,0.07852037250995636,23.938239005032024,1.0
33,scale_1.10,concat,bp_eq2_uniform,0.3263181149959564,0.22852963209152222,0.0977884829044342,29.967224744892352,1.0
2,scale_1.10,concat,full_normalized_distance,0.8458834625447681,0.7314816963711444,0.11440176617362374,13.524530415728966,1.0
3,scale_1.10,concat,full_normalized_distance,0.8615380548185394,0.740056884744322,0.12148117007421744,14.100499611669886,1.0
4,scale_1.10,concat,full_normalized_distance,0.8108083280319142,0.7193940635561358,0.09141426447577838,11.274460475456229,1.0
5,scale_1.10,concat,full_normalized_distance,0.8491327461553121,0.6997416581545584,0.14939108800075374,17.593372611878188,1.0
6,scale_1.10,concat,full_normalized_distance,0.8262848833139191,0.7203008257732877,0.10598405754063145,12.826575879670076,1.0
7,scale_1.10,concat,full_normalized_distance,0.8876310184641633,0.737687573582963,0.14994344488120026,16.89254225708259,1.0
8,scale_1.10,concat,full_normalized_distance,0.6917237883462517,0.6476374827059791,0.044086305640272605,6.373397356422977,1.0
9,scale_1.10,concat,full_normalized_distance,0.8813270629843951,0.7525243793859984,0.12880268359839675,14.614629347939495,1.0
10,scale_1.10,concat,full_normalized_distance,0.883441532154145,0.7531610868047083,0.13028044534943672,14.746923322884667,1.0
11,scale_1.10,concat,full_normalized_distance,0.7221837741651704,0.649122313166449,0.07306146099872146,10.116740864619652,1.0
12,scale_1.10,concat,full_normalized_distance,0.829426732005829,0.7148507123097382,0.11457601969609077,13.81388075338129,1.0
13,scale_1.10,concat,full_normalized_distance,0.8850668758512864,0.7905984414204704,0.09446843443081598,10.673592810695395,1.0
14,scale_1.10,concat,full_normalized_distance,0.8494824895709964,0.752133632643972,0.09734885692702433,11.45978382392233,1.0
15,scale_1.10,concat,full_normalized_distance,0.7395322182054789,0.6209688360930138,0.11856338211246509,16.03221322797893,1.0
16,scale_1.10,concat,full_normalized_distance,0.8153677362904749,0.6805917271799848,0.13477600911049004,16.529475365739856,1.0
