target_index,bp_poison_count,msp_poison_count,method,transform,representation,bp_eq2_uniform,full_normalized_distance,bp_delta_from_original,bp_ratio_to_original,cp_eq1_optimized,cp_delta_from_original,cp_ratio_to_original,cp_coefficient_entropy,cp_coefficients
19,10,10,MSP,original,concat,0.24007779359817505,0.6929325993170982,0.0,1.0,0.11982519179582596,0.0,1.0,1.8505473136901855,0.33377159 0.11059687 0.04323314 0.01223071 0.01680622 0.00000000 0.46941179 0.01394973 0.00000000 0.00000000
19,10,10,MSP,rotate_-10,layer2_flat,0.22197991609573364,0.6663031083459444,0.02098594605922699,1.1044108241421913,0.13073129951953888,0.02940593659877777,1.290212990616019,2.229356527328491,0.25326988 0.25571471 0.10753138 0.01741094 0.00573981 0.01227027 0.32401142 0.02405166 0.00000000 0.00000000
19,10,10,MSP,rotate_-10,layer3_flat,0.2888697385787964,0.7600917557489969,0.0013937056064605713,1.0048480758275589,0.1385122537612915,0.006328225135803223,1.0478743551816299,1.5140043497085571,0.35421813 0.06369694 0.05921115 0.00000000 0.00000000 0.00000000 0.52287382 0.00000000 0.00000000 0.00000000
19,10,10,MSP,rotate_-10,layer4_pooled,0.5040817260742188,1.0040734296596228,0.015292942523956299,1.0312874252409117,0.033813245594501495,-0.005877602845430374,0.8519154143510574,0.979175329208374,0.00000000 0.41525060 0.00000000 0.00000000 0.00000000 0.00000000 0.58474940 0.00000000 0.00000000 0.00000000
19,10,10,MSP,rotate_-10,concat,0.2511536777019501,0.7087364498908605,0.011075884103775024,1.0461345630419567,0.13913021981716156,0.019305028021335602,1.1611099279863366,1.9193447828292847,0.29275379 0.16339862 0.08922613 0.01225887 0.00436490 0.00000000 0.43460470 0.00000000 0.00339299 0.00000000
19,10,10,MSP,rotate_+10,layer2_flat,0.20702847838401794,0.6434725765470009,0.0060345083475112915,1.0300233302839146,0.13204285502433777,0.03071749210357666,1.3031569906864813,2.5354437828063965,0.23940139 0.18838051 0.04858490 0.03526000 0.02771112 0.08245102 0.32392770 0.05262852 0.00165481 0.00000000
19,10,10,MSP,rotate_+10,layer3_flat,0.26656991243362427,0.730164245130675,-0.020906120538711548,0.9272769965465237,0.14733430743217468,0.015150278806686401,1.1146150481575687,1.8230561017990112,0.36988327 0.07131276 0.00000000 0.02664105 0.04925215 0.02950737 0.45340338 0.00000000 0.00000000 0.00000000
19,10,10,MSP,rotate_+10,layer4_pooled,0.53861004114151,1.037892134223504,0.04982125759124756,1.1019279886687958,0.05706057325005531,0.017369724810123444,1.4376254348901905,0.9985926151275635,0.00000000 0.47791854 0.00000000 0.00000000 0.00000000 0.00000000 0.52208149 0.00000000 0.00000000 0.00000000
19,10,10,MSP,rotate_+10,concat,0.23349972069263458,0.6833735738125005,-0.006578072905540466,0.9726002442503159,0.14224769175052643,0.02242249995470047,1.1871267603954248,2.226128339767456,0.29544127 0.13144419 0.02836000 0.04304462 0.04628499 0.06092606 0.39449880 0.00000000 0.00000000 0.00000000
19,10,10,MSP,scale_0.90,layer2_flat,0.2095412164926529,0.6473657644526051,0.00854724645614624,1.042524889948446,0.1287141740322113,0.027388811111450195,1.2703055811662733,2.463444232940674,0.22858310 0.23171145 0.07173537 0.03881021 0.02490844 0.04771775 0.32290468 0.03362906 0.00000000 0.00000000
19,10,10,MSP,scale_0.90,layer3_flat,0.25997716188430786,0.7210785836291463,-0.027498871088027954,0.9043437784930803,0.1326116919517517,0.00042766332626342773,1.0032353630821154,1.795053243637085,0.36249161 0.15062325 0.00256212 0.03436008 0.02652568 0.00000000 0.42343733 0.00000000 0.00000000 0.00000000
19,10,10,MSP,scale_0.90,layer4_pooled,0.583125650882721,1.0799311560305322,0.0943368673324585,1.193001293211068,0.07033879309892654,0.030647944658994675,1.772166528629518,0.9988926649093628,0.00000000 0.51958740 0.00000000 0.00000000 0.00000000 0.00000000 0.48041263 0.00000000 0.00000000 0.00000000
19,10,10,MSP,scale_0.90,concat,0.23191511631011963,0.6810508296891203,-0.00816267728805542,0.9659998654366029,0.13321799039840698,0.013392798602581024,1.1117694735284853,2.121375560760498,0.29085004 0.20267472 0.04507712 0.04497766 0.03933616 0.00219524 0.37488908 0.00000000 0.00000000 0.00000000
19,10,10,MSP,scale_1.10,layer2_flat,0.2003401666879654,0.6329931542883626,-0.0006538033485412598,0.9967471494372729,0.11400773376226425,0.012682370841503143,1.1251648202957427,2.3990235328674316,0.28446972 0.20221585 0.06109407 0.03544716 0.00000000 0.05452900 0.31746972 0.02401658 0.02075789 0.00000000
19,10,10,MSP,scale_1.10,layer3_flat,0.2887178361415863,0.7598918819695158,0.0012418031692504883,1.0043196754748793,0.15836746990680695,0.026183441281318665,1.1980832446505703,1.8785595893859863,0.33081564 0.05835635 0.01543079 0.05639604 0.02239318 0.01366934 0.49154073 0.00000000 0.01139793 0.00000000
19,10,10,MSP,scale_1.10,layer4_pooled,0.5086914896965027,1.0086540434623783,0.019902706146240234,1.0407184182943774,0.022321708500385284,-0.017369139939546585,0.5623893007629849,0.956386148929596,0.00000000 0.37767884 0.00000000 0.00000000 0.00000000 0.00000000 0.62232113 0.00000000 0.00000000 0.00000000
19,10,10,MSP,scale_1.10,concat,0.2393454909324646,0.6918749756024778,-0.0007323026657104492,0.9969497276081557,0.1374499648809433,0.01762477308511734,1.1470873763757596,2.192854642868042,0.29791704 0.12784933 0.03578921 0.05672257 0.01013910 0.03352150 0.41430619 0.00000000 0.02375501 0.00000000
19,10,10,MSP,horizontal_flip,layer2_flat,0.2505471706390381,0.7078801743784581,0.04955320060253143,1.2465407325069726,0.1684257835149765,0.0671004205942154,1.6622272909698563,2.371950387954712,0.08106937 0.23008437 0.07523295 0.02620024 0.03826844 0.13134544 0.40732118 0.00468909 0.00578894 0.00000000
19,10,10,MSP,horizontal_flip,layer3_flat,0.3047814667224884,0.7807451142626362,0.017305433750152588,1.0601978313501972,0.19923824071884155,0.06705421209335327,1.507279228739714,2.1686086654663086,0.13499166 0.14426355 0.00470628 0.05781065 0.08525088 0.08159119 0.49138579 0.00000000 0.00000000 0.00000000
19,10,10,MSP,horizontal_flip,layer4_pooled,0.4899338483810425,0.989882668179459,0.0011450648307800293,1.00234265774771,0.048588186502456665,0.008897338062524796,1.2241659831425842,0.9622489809989929,0.00000000 0.38611856 0.00000000 0.00000000 0.00000000 0.00000000 0.61388141 0.00000000 0.00000000 0.00000000
19,10,10,MSP,horizontal_flip,concat,0.2745896279811859,0.7410662966040028,0.034511834383010864,1.1437527139250143,0.1839459091424942,0.06412071734666824,1.5351188375762461,2.2783031463623047,0.09953694 0.18550029 0.03516635 0.04946282 0.06125721 0.10952213 0.45955426 0.00000000 0.00000000 0.00000000
20,10,10,BP,original,layer2_flat,0.26704105734825134,0.7308092190828621,0.0,1.0,0.16869553923606873,0.0,1.0,2.373663902282715,0.21705966 0.17253120 0.04040890 0.02656718 0.01650849 0.06409714 0.39985049 0.06297699 0.00000000 0.00000000
20,10,10,BP,original,layer3_flat,0.3200596868991852,0.8000746051452766,0.0,1.0,0.2311115264892578,0.0,1.0,2.0544235706329346,0.24333265 0.19030814 0.00000000 0.08142333 0.07518728 0.00000000 0.40974855 0.00000000 0.00000000 0.00000000
